,y
752,0
14077,0
34677,0
30077,0
5851,0
29483,0
14757,0
34832,0
17902,0
15727,0
9956,0
33489,0
34961,0
27287,0
35682,0
36823,1
15809,0
40990,1
24819,0
17142,0
17898,0
14991,0
38999,1
32840,0
24654,0
36334,1
21507,0
16758,0
24903,0
12491,0
6750,0
7785,0
20024,0
19569,0
33765,1
170,0
27876,1
4905,0
29208,1
10357,0
37558,0
40839,1
29413,0
7280,0
7449,0
27958,1
11345,1
35564,1
12547,0
19950,1
21951,0
34667,1
16269,0
9549,0
12493,0
8606,0
17976,0
24902,1
2617,0
1696,0
452,0
11107,0
14929,0
26387,0
22298,0
6381,0
32795,0
2461,0
34132,0
36641,1
37190,0
39240,1
31829,1
37680,0
31438,0
35940,0
5940,0
24303,0
35468,0
7301,0
26348,0
7984,0
5483,0
7921,0
39873,0
2144,0
17482,0
24682,0
25466,0
37896,0
17096,0
20652,0
9295,0
28935,0
33904,0
10808,0
9927,0
36903,0
37350,0
33973,0
23416,0
25377,0
8273,0
11820,0
12767,1
7989,0
27810,1
27509,0
35829,1
7740,0
26805,0
26299,0
26814,0
13121,0
37433,1
35571,0
31605,0
24086,0
1589,0
10588,0
7399,0
12372,0
2897,0
14242,0
16573,0
23395,0
24845,0
27366,1
34152,0
4782,0
31167,0
26542,0
30915,0
7685,0
6238,0
15150,0
4818,0
21487,0
8660,0
15095,0
30071,0
9761,0
39949,0
22781,0
18965,0
9046,0
17912,0
1512,0
25450,0
7453,0
7334,0
39377,0
30842,0
22950,0
22350,0
1980,0
12106,0
5422,0
19249,0
33494,0
38952,0
35911,0
22634,0
40960,1
5340,0
18545,0
37127,1
26176,0
34982,0
34666,0
26072,0
9670,0
34801,0
16672,0
7829,0
36194,1
34626,0
18477,0
7803,0
9921,0
7725,1
2402,0
9323,0
37464,0
23046,0
9997,0
37940,0
15215,1
30549,0
20388,0
27694,0
27238,0
4884,0
38604,0
569,0
203,0
2872,0
15392,0
17225,0
4200,0
24782,0
37338,1
31065,0
5584,0
32850,0
5824,0
11304,0
19237,0
3339,0
13929,0
31560,0
9427,0
25072,0
40356,1
17039,0
24250,0
5345,0
36019,0
13840,0
677,0
19427,0
29529,0
7345,0
38823,1
17157,0
16100,0
16972,0
35634,1
38822,0
11623,0
35991,0
9039,0
14033,0
14509,0
33188,0
23782,0
13326,0
38525,0
35253,0
19663,0
34304,0
2103,0
32782,0
22552,1
30893,0
11240,0
6885,0
41073,0
559,0
38527,0
40751,1
33431,0
7767,0
7799,0
17249,0
7626,0
14205,0
40616,1
24827,0
38138,1
643,0
35908,0
7553,0
19449,1
4619,0
8793,0
6182,0
36060,0
8796,0
36245,0
5998,1
5481,0
29493,0
9357,0
22506,0
1938,0
38710,1
21965,0
34244,0
36439,1
30397,1
37892,0
2142,0
14297,0
18866,0
40522,0
1727,0
30133,1
31728,0
6050,0
10298,0
17128,0
36507,0
32935,0
8435,1
29898,0
39935,0
34855,0
40214,0
16706,1
40328,1
27011,0
14543,0
27251,0
13974,0
11899,0
20746,0
9827,0
7675,0
21479,0
23101,0
22919,0
37995,1
27553,0
34487,0
2392,0
36761,0
13294,0
37352,1
11006,0
17814,0
15873,0
32352,0
36600,1
13032,0
40799,1
9130,0
11427,0
10443,0
23955,0
36636,1
39423,1
24357,0
15427,0
8804,1
25151,0
16177,0
38287,0
24831,0
20352,0
9829,0
24135,0
35703,0
4743,0
7121,0
26796,0
27292,0
25936,0
4185,0
30883,0
19613,0
9588,0
1046,0
7008,0
24378,0
3837,0
14720,0
8055,0
29828,1
20629,1
2243,0
23375,0
29599,0
6438,0
13256,0
1280,0
35198,0
4715,0
30840,0
32497,0
30081,1
35427,0
29170,0
4001,0
6404,0
19867,0
10482,0
27700,1
3416,0
6709,0
3159,0
6273,0
18441,0
16594,0
19012,0
40240,1
28489,1
1434,0
22360,0
18379,0
8972,0
36512,1
20305,0
31710,0
34770,0
16933,0
28711,0
2944,0
2689,0
2552,0
18837,0
11307,0
19830,0
13148,0
15194,1
12238,0
22175,0
18134,0
2154,0
8449,0
421,0
27552,0
21944,0
15484,0
12850,0
12690,0
15222,0
30571,0
17086,0
34796,0
440,0
14294,0
15334,0
31562,0
17093,1
996,0
26513,0
17909,0
8385,0
39822,0
13842,0
31987,0
38721,1
37879,0
25319,0
37027,1
37160,1
13190,0
16066,0
38730,0
36607,1
13447,0
38136,1
37011,1
15645,0
33002,0
30121,0
34772,0
2700,0
22226,0
35512,0
1355,0
1174,0
12320,0
26481,0
13230,0
40215,0
41076,1
543,0
20263,0
16572,0
23898,0
35786,0
9388,0
29648,0
18493,0
33599,0
12954,0
12130,0
1903,0
6603,0
19620,0
39660,1
8206,0
9948,0
35936,0
31821,0
6063,0
2850,0
25915,0
41091,0
13827,0
33700,0
24932,0
513,0
27186,0
18811,0
29859,0
13965,0
651,0
21661,0
37651,0
9297,0
15199,0
16767,0
18991,0
5762,0
38756,1
15378,1
37699,0
4703,0
9565,0
12346,0
27390,0
13708,0
31814,0
17279,0
38484,0
4213,0
34631,0
29559,0
29688,0
32942,0
19586,0
1742,0
6585,1
9491,0
41171,1
23089,0
30517,0
7544,1
16392,1
6565,0
39746,1
35437,0
12002,1
16762,0
23111,0
36511,0
34104,0
17363,0
37302,0
9763,0
5713,0
33150,0
40075,0
40489,0
37355,1
3474,0
35087,0
12091,0
10916,1
3324,0
18970,0
33690,0
32985,0
31977,0
22419,0
4225,0
20518,0
16321,0
40692,1
39369,0
16295,0
5986,0
17649,0
34437,0
5865,0
23676,0
37955,1
39566,1
40875,1
17727,0
16804,0
19158,0
33930,0
10469,0
11071,0
19594,0
19011,1
13689,0
31487,0
16232,0
11023,0
38892,1
23400,0
9481,0
31752,0
5662,0
39185,1
28323,0
4843,0
9734,0
31956,0
27830,0
37048,0
1846,0
32041,0
12899,0
16455,0
38734,0
13608,0
13949,0
16206,0
32772,0
14342,0
23233,0
3593,0
19754,0
11480,0
40934,0
27086,0
12171,0
13233,0
2508,0
22599,0
25633,0
18138,0
34926,0
21060,0
31263,0
11158,0
38142,0
35902,0
6740,0
25159,0
29049,0
23222,0
30651,1
29235,0
33713,0
38249,1
39348,1
21163,0
19799,0
10847,0
5909,0
15396,0
28132,1
17405,0
4740,0
40302,1
8114,0
33313,0
28729,0
30897,0
17968,0
21235,0
378,0
31399,0
28643,0
31866,0
24638,0
19114,0
40107,0
33077,0
4534,0
20083,0
2836,0
9391,0
11191,0
27667,0
30597,0
14086,0
30135,1
6526,0
12048,0
36743,1
10036,0
30216,0
36919,0
1814,0
4932,0
25630,0
18222,0
20898,0
17177,0
38050,0
40998,0
1331,0
3707,0
18495,0
21791,0
1759,0
30308,0
24574,0
22860,0
15437,0
16298,0
19734,0
2029,0
22553,0
25798,0
28326,0
32480,0
25948,0
30375,0
1897,0
35329,0
37457,1
1923,0
1343,0
24807,0
22141,0
500,0
9898,0
22839,0
31342,0
30712,0
15381,0
11269,0
40004,1
10049,1
17882,0
15029,0
14708,0
12283,0
22731,0
7228,0
35541,0
38944,0
35863,0
39491,1
39555,1
31492,0
25443,0
8203,0
38244,1
4521,0
19528,1
9987,0
37731,0
26840,0
29981,1
33841,0
33289,0
1484,0
11060,0
2219,0
39326,0
26755,0
36041,0
29059,0
12316,0
9361,0
23661,0
23587,0
17900,0
26557,0
29924,0
18110,0
40255,0
31842,0
6260,0
20166,0
34527,0
33185,0
39744,1
39138,1
7184,0
35436,0
10592,0
27920,0
7316,0
41006,1
27532,0
30921,0
14964,0
3253,0
38761,1
23199,0
20496,0
28989,0
37438,0
12539,0
40553,1
6984,0
34263,0
31325,0
12997,0
39260,1
23071,0
37487,0
21535,0
24833,0
17017,0
31947,0
35086,0
7321,0
8903,0
33389,0
28110,0
17063,0
4556,0
25013,0
9517,0
26346,0
24874,0
8655,0
26614,1
30870,0
38608,0
38987,1
28413,1
6865,0
17561,0
27705,0
25974,0
6054,0
29500,0
22248,0
35956,1
28096,0
16612,0
19178,0
15492,0
13751,0
21229,0
30049,1
17364,1
15747,0
30454,1
23935,0
16926,0
38066,0
38266,0
30309,1
24967,0
23458,0
31823,0
18212,0
3499,0
4670,0
39770,0
19965,0
35037,0
31327,0
21246,0
8565,0
29252,0
5695,0
16481,0
2734,0
9665,0
16148,0
28332,0
1573,0
32896,0
3304,0
2471,0
33405,0
19845,0
9342,0
36459,0
2032,0
28997,0
6128,0
22842,0
37864,0
35865,0
38436,1
13771,0
20739,0
9325,0
9817,0
37407,1
36081,0
10888,0
8234,0
5787,0
17773,0
20122,0
34257,0
7091,0
36857,0
18742,0
30371,0
5052,0
3291,0
34095,0
12608,0
4191,0
2073,0
24544,0
18133,0
26341,0
17216,1
22325,0
8328,0
27894,0
30024,0
21618,0
24439,0
22635,0
16071,0
37476,0
3451,0
12132,0
34157,0
16535,0
31548,0
38781,1
38289,1
9360,0
21733,0
31405,0
6987,0
17703,0
251,0
1952,0
25027,0
3273,0
18605,0
26436,0
8164,0
10381,0
20762,0
18385,0
38457,1
14628,0
11551,0
31498,0
14348,0
37482,0
37186,0
31840,0
31200,0
13509,0
1384,0
39088,1
30993,1
28900,0
36246,0
8676,0
39988,0
1922,0
26258,0
38377,0
15936,0
16156,0
1003,0
26295,0
12195,1
39241,0
22401,1
25364,0
11173,0
22775,0
13995,0
20157,0
38624,0
13331,0
36758,1
38514,1
30092,1
3101,0
39607,1
15395,0
28828,0
8640,0
17410,0
21494,0
11292,0
25646,0
14280,0
34455,0
28386,0
8732,0
22451,0
18498,0
34608,0
30414,1
229,0
10573,0
3419,0
36023,0
3303,0
31420,0
25158,0
28601,1
21097,0
32957,0
3429,0
8022,0
31677,0
21379,0
24942,0
29853,0
30636,0
18438,0
10626,0
18460,0
29364,0
915,0
16178,0
30923,0
34588,0
1178,0
3730,0
7985,0
9891,0
28436,0
12718,0
6143,1
20085,0
2587,0
34864,0
20027,0
12395,0
20140,0
1824,0
22432,1
24585,0
26826,0
25755,0
29513,0
28922,0
29545,0
2946,0
15791,1
31279,0
26364,0
6707,0
39733,1
1451,0
147,0
3436,1
41052,1
17680,0
1061,0
17884,0
14368,0
23734,0
21371,0
30036,1
17514,0
32934,0
35910,0
1820,0
3358,0
9385,0
24059,1
38534,0
20890,0
20685,0
4061,0
17821,0
38849,0
33577,0
18580,0
16147,0
22389,0
31445,0
29934,0
34220,0
9272,0
25390,0
8029,0
7881,1
13781,0
1283,0
637,0
37945,0
30641,0
2000,0
33513,0
27884,0
14405,0
34844,0
26821,0
1606,0
27709,0
21675,0
17780,0
832,1
14784,0
33082,0
39073,0
16467,0
894,0
27082,1
33253,0
24184,0
10131,0
4154,0
36388,0
37333,0
16591,0
18084,0
10072,0
13681,0
22787,0
1678,0
35718,0
2118,0
38698,1
24294,0
4365,0
18207,0
23746,0
10655,0
22867,0
20742,1
9030,0
21106,0
29304,0
21489,0
30697,0
2592,0
12552,0
4068,0
2403,0
36283,0
38777,1
25512,0
13980,0
32567,0
17592,0
31783,0
22967,0
29566,1
25535,0
38909,0
9125,0
2894,0
38469,0
2884,0
35456,0
23429,0
11922,0
39998,1
33960,0
2769,0
14252,0
27382,0
31778,0
32804,0
3940,0
22790,0
5556,0
12832,0
28955,0
23852,0
13664,0
9925,0
1100,0
31590,1
37232,1
40774,1
37090,0
35852,0
33000,0
26115,0
614,0
14358,0
33239,0
11515,0
25775,0
19643,0
14904,0
22703,0
30118,1
10956,0
2910,0
14211,0
8951,0
20439,0
1023,0
12396,0
3992,0
14084,0
17499,1
41040,1
6878,0
16497,0
9955,0
397,0
24714,0
8171,0
12276,0
11782,0
25524,0
30581,1
6172,0
9308,0
17764,0
19382,0
39974,1
35986,0
16687,0
5280,0
11013,0
12068,0
24632,0
20888,0
31994,0
5786,0
8798,0
40452,1
6232,0
35320,0
14365,0
3559,0
23280,0
32625,0
26301,0
1914,0
1515,0
33336,0
14049,0
29634,0
24910,0
35909,0
21568,0
33746,1
40377,1
18204,0
526,0
17367,0
17223,0
6535,0
14216,0
37588,1
14504,0
29073,0
9079,0
23937,0
21344,0
17577,0
17069,0
36656,1
33486,0
33551,0
33545,0
36052,1
18640,0
12864,0
3138,0
36953,1
39809,0
12211,0
32226,0
5021,0
3659,0
39592,1
23031,0
11512,0
13677,0
29379,0
32237,0
13408,0
17305,0
20281,0
32243,0
33637,0
17692,0
4120,0
28411,0
21266,0
22342,0
14661,0
11066,0
68,0
16092,0
2168,0
38890,0
37449,0
25878,0
28020,0
35163,0
18395,1
29701,0
36539,1
29247,0
33920,0
28230,0
6375,0
39890,1
19157,0
5573,0
30837,0
16187,0
20424,0
37414,1
3950,0
10093,0
35830,0
22995,0
11677,0
35190,0
32002,0
19048,0
14802,0
18924,0
33535,0
27999,0
34872,0
14571,0
12875,0
5620,0
11805,0
35866,0
769,0
11995,0
12509,0
4288,0
11126,0
7515,0
35760,0
40825,0
3713,0
41036,0
16423,0
11705,0
20276,0
7079,0
16292,0
31250,0
4543,0
37837,0
20672,0
9932,0
12261,0
23519,0
72,0
37304,0
21600,0
15871,0
2326,0
25622,0
11599,0
19656,0
10207,0
27577,0
555,0
32887,0
4125,0
7735,0
14639,1
38860,0
11639,0
6071,0
16685,1
22823,0
14629,0
32429,0
1252,0
29598,0
3674,0
13078,0
21966,0
23053,0
38975,1
38905,0
9931,0
21915,0
16592,0
8200,0
30502,1
1588,0
18127,0
34488,0
10355,0
4014,0
37857,0
20991,0
34475,0
27725,1
27002,0
19517,0
24726,0
3062,0
39760,1
31494,0
6297,0
14004,0
22514,0
33196,0
30965,1
37534,0
370,0
8784,0
3908,0
25329,0
14859,0
28535,0
38937,1
4330,0
40259,1
35889,1
31647,0
18800,0
11726,0
11484,0
11750,0
34789,0
36834,0
10652,0
28170,0
37786,0
18971,0
20804,0
35358,0
38089,1
34553,0
1976,0
12477,0
32296,0
16248,0
26570,0
21731,0
10301,0
40188,1
3413,0
38783,0
270,0
15736,0
7659,0
28930,0
27959,0
29085,0
22303,0
19732,0
12734,0
17666,0
28059,0
17699,0
14697,0
2257,1
14448,0
639,0
18562,0
9449,0
32098,0
39237,0
9457,0
2623,0
18268,0
4580,0
2593,0
19780,0
21282,0
26278,0
14671,0
30910,0
19383,0
33800,0
17192,0
12230,0
37492,1
22147,0
19296,0
20961,0
29434,0
35611,0
2651,0
10176,0
27777,0
14976,0
14108,0
992,0
223,0
34428,1
15837,0
16621,1
28140,0
13128,0
1577,0
1790,0
8945,0
35188,0
8948,0
18429,0
3824,0
22683,0
4486,0
5098,0
17415,0
26379,1
10700,0
5879,0
22832,0
9233,0
3579,0
36300,1
13172,0
2921,0
19647,0
36592,0
1875,0
39731,1
27498,0
25833,0
10910,0
32629,0
29866,0
14404,0
19216,0
29473,0
28328,0
20644,0
9915,0
24116,1
26253,0
5982,0
18597,0
27853,1
3818,0
21619,0
12367,0
6536,0
4638,0
33839,0
7172,0
1444,1
32475,0
40576,0
30066,0
18466,0
33359,1
37702,1
28219,0
39915,1
15173,0
18105,0
32006,0
39490,1
8008,0
9806,0
24285,0
18858,0
33786,0
24072,1
31923,0
23324,0
18165,0
9623,0
25198,0
26035,0
23518,0
35838,1
10502,0
3259,1
26289,0
31777,0
28339,0
1151,0
12757,0
8361,0
22430,0
21185,0
27937,1
13325,0
13061,0
17330,0
1877,0
27413,0
26146,0
20682,0
35537,0
27275,0
30286,1
12886,0
26380,0
8596,1
24129,0
35518,0
40868,1
23422,0
35036,1
24706,0
38626,0
37572,1
40172,1
19690,0
14378,0
2191,0
7472,0
20025,0
9791,0
27389,0
24388,0
2096,0
4800,0
39378,1
39206,1
11762,0
15789,0
5223,0
23754,0
33701,0
9558,0
18777,1
15527,0
4130,0
40972,0
21962,0
17236,0
25834,0
17258,0
37885,0
41145,1
31631,0
21854,0
5023,0
9280,0
4717,0
5384,1
26914,0
29786,0
12279,0
10428,0
5753,0
35700,0
38901,1
19156,0
36075,0
1653,0
5587,0
19005,1
15924,0
38470,0
21346,0
39191,1
1771,0
21521,0
30713,0
30210,1
26806,0
8160,0
34898,0
22604,0
3791,0
37934,0
28835,0
28524,0
39669,0
19080,0
29180,1
7288,1
24142,0
33210,0
34624,0
2386,0
27358,0
8638,0
13477,0
4578,0
23258,0
25355,0
27906,0
23719,0
1978,0
3017,0
20893,0
3366,0
33260,0
27533,0
13841,0
8618,0
26040,0
25249,0
38241,0
12998,0
4325,0
5999,0
22802,0
25906,0
39009,1
40033,1
40566,0
5283,0
7878,0
25905,0
18480,0
12938,0
9515,0
27889,0
38893,1
11244,1
8232,0
26577,0
7060,0
25092,0
28277,0
17718,0
12542,0
25603,0
31355,0
17969,0
38083,0
36161,0
23912,0
33915,0
17647,0
14454,0
9146,0
40204,0
27152,0
24348,0
23902,0
37157,0
12108,0
16463,0
20219,0
4649,0
26582,0
31774,1
676,0
1026,0
28109,0
4535,0
23227,0
6690,0
10920,0
20184,0
38621,1
4156,0
30422,1
37098,0
9170,0
23121,0
4614,0
23553,0
27411,0
39177,0
2411,0
7085,0
6559,0
123,0
15877,0
4658,0
39355,1
10848,1
4338,0
15532,0
15221,0
25334,0
5994,0
7212,0
39885,1
17899,0
18913,0
36763,1
28642,0
40867,1
39161,0
18444,0
40910,0
33977,0
21,0
23762,0
1199,0
36141,0
9796,1
2472,0
3300,0
100,0
24798,0
29127,0
21550,0
28721,0
5391,0
2616,0
31900,0
10885,0
928,0
32770,0
26915,0
19863,0
41021,0
9909,0
34416,0
32820,0
16766,0
40401,1
31005,0
5575,0
27778,1
17106,0
32380,0
20754,0
38998,0
13960,0
10465,0
20665,0
31860,0
21814,0
21110,0
13400,0
19160,0
5607,0
13833,0
19164,0
18592,0
25548,0
16613,0
784,0
37475,0
3915,0
5671,0
33697,0
24416,0
33493,0
26545,0
24417,0
7023,0
19204,0
18752,0
24705,1
20319,0
38154,1
26585,0
18121,0
36865,0
18891,0
602,0
20584,0
16750,0
35378,0
26077,0
15110,1
29149,0
33235,0
12278,0
16768,0
19554,0
28360,0
7463,0
4680,0
20169,0
31747,0
19575,0
37640,1
14956,0
26317,1
27438,0
27009,0
10187,0
13544,0
17702,0
33467,0
16318,0
7221,0
39820,1
12858,0
13847,0
1550,0
16923,0
19634,0
34721,1
136,0
16454,0
32783,0
3194,0
812,0
18839,0
29237,0
34635,0
14144,0
31754,1
31395,0
24624,0
8860,0
29452,1
134,0
2606,0
36797,0
28003,1
20087,0
27158,0
14922,0
16736,0
4849,0
11102,0
39276,0
5850,1
24893,0
6646,0
24105,0
705,0
6879,0
6866,0
4410,0
19510,0
8843,0
21813,0
22101,0
27858,0
11465,0
38072,1
17951,0
14843,0
948,0
15921,0
41010,1
9527,0
14696,0
15539,0
35574,0
25553,0
40947,0
1511,0
8308,0
11214,0
12680,0
40282,0
29626,0
22893,0
32980,0
31339,0
23346,0
9793,0
32737,0
12141,0
17333,0
10074,0
8964,0
39318,1
28783,0
32023,0
11614,0
26125,0
16256,0
33491,1
934,0
39643,1
39022,0
34116,0
11879,0
28949,0
36011,0
37738,1
20351,0
15765,0
40571,0
4983,0
35058,0
21199,0
37435,0
12912,0
35533,0
27994,1
22965,0
1657,0
13027,1
10378,0
20204,0
10906,0
15738,0
16808,0
24264,0
11258,0
11477,0
16721,0
15106,0
12492,0
12029,1
35996,0
8224,0
34590,0
37494,0
38520,0
19336,0
18809,0
27063,0
5633,0
2753,0
4830,0
30467,1
1050,0
4886,0
18443,0
11117,0
11881,0
3937,0
1677,0
24365,0
13174,0
12134,0
14874,0
38555,0
24539,0
34589,0
34818,0
32273,0
6698,0
7204,0
38746,0
14169,0
18718,0
40993,1
28190,0
23016,0
32661,0
37105,0
1200,0
29132,0
40185,0
1867,0
31598,0
29580,0
23724,0
6418,0
839,0
35235,0
30500,0
4558,0
26112,0
10742,0
35226,0
11424,0
2981,0
4337,0
21982,0
34625,0
21186,0
30607,0
23990,0
20613,0
37000,0
216,0
3328,0
19047,0
1059,0
5683,0
2717,0
21158,0
38572,1
9036,0
15294,1
23556,0
26988,0
12474,0
5784,1
22480,0
2533,0
21937,0
28247,0
17733,0
743,0
15443,0
27001,0
30934,0
28008,1
36107,0
1218,0
26848,0
18368,0
20968,0
37226,0
31177,0
33365,0
2099,0
37039,0
21533,0
4796,0
10321,0
10068,0
28569,0
39157,1
38368,0
14226,0
24308,0
21439,0
6655,0
26084,0
9570,0
9110,0
6942,0
11605,0
37317,0
35214,1
28134,0
23135,0
19660,0
5947,0
10320,0
33409,0
40922,0
22092,0
856,1
14848,0
4874,0
26360,0
21447,0
17262,0
36328,1
7792,0
9219,0
9042,0
6472,0
35944,1
17716,0
34561,0
7073,0
10476,0
12155,0
15780,0
15480,0
1284,0
18696,0
10790,0
5765,0
34042,0
34750,0
25513,0
15828,0
21819,0
28172,0
21572,0
14107,0
37065,0
13001,0
30751,0
9025,0
5754,0
39716,1
21796,0
12382,0
37074,0
11873,0
19907,0
21991,1
27808,0
31206,0
18066,0
18232,0
35604,0
2828,0
34,0
29347,0
28264,0
20167,0
29429,0
14631,0
11591,0
15602,0
38296,1
38063,1
36218,0
38982,0
2050,0
8429,0
1328,0
5930,0
31557,0
4922,0
4031,0
37789,1
33352,0
35342,0
12076,0
4412,0
600,0
38632,0
31341,0
10384,0
35580,0
39256,1
40628,1
10200,0
34340,0
17575,0
4804,0
16270,0
953,0
24371,0
20907,0
18096,0
21785,0
27712,0
13587,0
37737,1
20538,0
40695,0
647,0
40599,0
24167,0
3687,0
5328,0
17197,0
35745,0
32092,0
23772,0
20447,0
27768,1
5554,0
27081,1
1359,0
21816,0
11087,0
35289,0
25877,0
11069,0
37591,0
20858,0
27870,1
6974,0
27225,0
24065,0
26002,0
5936,0
16960,1
28210,0
26876,0
30509,0
24212,0
31834,0
38504,0
2655,0
26281,0
39279,1
39844,1
9878,0
23563,0
39800,0
24057,1
7019,0
7955,0
17054,0
34931,0
6815,0
35394,0
16821,0
7107,0
21976,0
24960,0
35640,0
11482,0
32994,0
40898,1
6102,0
15703,0
13198,0
21193,0
23944,0
13977,1
16807,0
23595,0
36788,1
4816,0
4227,0
1729,0
11543,0
18254,0
2751,0
1079,0
34182,0
13601,0
6922,0
23638,0
2716,0
28051,0
25163,0
14451,0
1701,0
28757,0
26425,0
38211,1
5609,0
12308,0
26868,0
24720,0
6367,0
2661,0
10665,0
31644,0
16190,0
7630,0
36445,1
14383,0
39045,1
18044,0
25732,1
11721,0
14106,0
4133,0
1009,0
2353,0
27197,0
25990,0
37961,0
10806,0
19221,0
39010,1
11959,0
19002,0
23551,0
38826,0
24420,0
14484,0
25669,0
28368,0
26022,0
19487,0
20165,0
16239,0
4475,0
6066,0
1456,0
7374,0
22951,0
33448,0
18928,0
6499,0
35274,0
14251,0
31102,1
18117,0
40598,1
38939,1
19489,0
5216,0
19882,0
14257,0
12703,0
20797,0
31242,0
9059,0
5951,0
1964,0
24245,0
4698,0
11923,0
30538,0
3455,0
25809,0
6937,1
8840,0
4825,0
26113,0
14590,0
33929,0
18975,0
36102,0
13829,0
37866,0
1225,0
6476,0
33391,0
6664,0
34181,0
27672,0
35175,0
34529,1
15046,0
10777,0
38706,1
662,0
11802,0
39987,0
9584,0
18371,0
18657,0
4625,0
11341,0
32657,0
8302,0
25277,0
35294,0
1448,0
31442,0
2733,0
21027,0
8901,0
40885,0
40123,1
11991,0
40855,1
34299,0
12824,0
20098,0
39717,1
3697,1
33094,0
4252,1
18779,0
20058,0
13430,0
3141,0
18475,0
11496,0
4710,0
266,0
2370,0
9999,0
12335,0
31538,0
40673,1
31109,0
12147,0
8658,0
25457,0
578,0
32865,0
5415,1
4855,0
23402,0
12257,0
7521,0
7387,0
15424,0
38453,1
34185,0
1183,0
24186,0
8395,0
37335,0
24373,0
3955,0
32045,0
13978,1
19334,0
11781,0
16223,0
13743,0
20819,0
38281,0
12034,0
28095,0
28035,0
25769,0
3256,0
15189,0
8715,0
21426,0
35177,0
11585,0
5274,0
6257,0
11032,0
7310,0
23867,0
39457,0
21141,0
19930,0
37255,0
16420,0
32546,1
28873,1
29386,0
25395,0
10843,0
35761,0
14968,0
14814,0
39374,0
29250,0
38747,1
17314,0
13013,0
3212,0
22163,0
34894,0
12937,0
22031,0
18861,0
17182,0
22245,0
26528,0
29286,1
8836,0
21363,0
20198,0
32439,0
40854,1
12043,0
21786,0
12582,0
16328,0
22776,0
8337,0
9743,0
1563,0
37555,1
38926,0
36704,0
22591,0
32620,0
1828,0
38472,0
5189,0
25601,0
38404,1
1773,0
21551,0
15605,0
13028,0
8019,0
5001,0
21394,0
34223,0
38177,0
23140,0
2267,0
35336,0
33093,0
20789,0
24039,0
16159,0
1013,0
12450,0
25682,0
18801,0
40978,1
2799,0
15072,0
27726,1
13480,0
6436,0
39632,0
4328,0
33423,0
12005,0
16866,0
18249,0
36326,0
26737,0
8298,0
22257,0
29439,0
27038,0
30197,1
30672,0
13802,0
19945,0
2470,0
31988,0
2779,1
27350,0
22681,0
4465,0
971,0
9080,0
20841,0
25442,0
11026,0
21986,0
25348,0
33480,0
30800,0
18615,0
20812,0
27165,0
7378,0
27818,1
8108,0
31896,1
4732,0
5918,0
35579,0
6517,0
2581,0
15142,0
34495,0
1175,0
33788,0
39742,1
31021,0
10712,0
23074,0
27459,0
37740,0
22516,0
15581,1
11206,0
10579,0
31887,0
30851,0
22793,0
10524,0
28839,1
6364,0
33220,0
15233,0
14959,0
24512,0
5757,0
25757,0
29971,1
16925,0
6056,0
9448,0
26952,0
35825,1
29593,0
12612,0
36355,0
495,0
17986,0
23127,0
34546,0
28341,0
37334,0
33542,0
34983,0
25718,0
6160,0
29163,0
18715,0
11943,0
9156,0
38126,0
20433,0
17178,0
35815,0
14896,0
9886,0
31195,0
29892,0
29186,0
19436,0
38474,0
8142,0
3724,0
27432,0
16850,0
12794,0
17672,0
15942,0
32091,0
27587,0
29354,0
7598,0
26833,0
19788,0
38743,1
32260,0
20632,1
17664,0
11169,0
37542,0
14153,1
3449,0
36004,0
30344,0
29804,0
29164,0
27591,0
23844,0
9194,0
12455,1
326,0
40426,1
32974,0
940,0
40252,0
39651,0
38161,0
17509,1
12728,0
28253,0
1298,0
36099,0
39234,1
30007,1
40607,0
8107,0
1293,0
10444,0
38007,0
29466,0
7730,0
34440,0
40178,1
31607,0
28580,0
8527,0
4058,0
7813,0
917,0
23497,0
26843,0
13554,0
11546,0
36087,1
35532,0
26446,0
38200,1
36126,0
9591,0
39781,0
20842,0
9789,0
25650,0
39324,1
32184,0
2711,0
25660,0
2534,0
8368,0
24165,0
18813,0
11387,0
38814,0
5392,0
4074,0
12439,0
1908,0
6307,0
6584,0
9816,0
31612,0
2177,0
7517,0
21637,0
5524,0
31820,0
10935,0
36287,0
32312,0
19103,0
10550,0
30236,1
25573,0
10933,0
17298,0
23479,0
14157,0
2362,0
12332,0
33099,0
39636,1
19308,0
2285,0
10535,0
22250,0
3569,0
11978,0
36104,0
7607,0
8574,0
22187,0
21441,0
11651,0
656,0
23409,0
11700,0
40976,1
24988,0
28357,1
34545,0
34886,0
23146,0
28581,1
21671,0
33937,0
35732,0
24897,0
18675,0
40011,0
20522,1
17829,0
36190,0
9714,0
30044,0
31730,0
1161,0
26772,0
3945,0
7047,0
4278,0
1053,0
39512,0
26169,0
5385,0
2280,0
29006,0
21705,0
7177,0
25526,0
16329,0
37411,1
20298,0
1688,0
21169,0
14885,0
36292,1
32637,0
31609,0
26889,0
33669,0
6632,0
3637,0
7889,0
21707,0
35194,0
16236,0
19990,0
909,0
32262,0
27756,0
40678,0
27231,0
14821,1
7485,0
33814,0
26280,0
1860,0
5442,1
6626,0
35619,0
2553,0
24597,0
28789,0
40782,1
18525,0
39005,0
24207,0
36349,0
33281,0
11523,0
34250,0
8225,0
4093,0
30911,0
9074,0
4888,0
19553,0
22210,0
21174,0
